review_date,title,review_text,user_rating,reviewer_name,review_no
"April 23, 2014",Guantanamera  Decimos,"This cigar is disgusting and if they give them away for free I would bin them,tastes like a poorly made cigarette.
Shame on Cuba producing these.",0.5,paul-watson,36:
"April 20, 2014",Guantanamera  Decimos,For its price this is an excellent cigar,5.0,antonis2003,35:
"April 11, 2015",Guantanamera  Puritos,"Cheap and easy little cigar. No extras, no revolution or infinite dreams for 1,5 euros. That's all, folks. For a walk with the dog, not for summer-evening parties.",1.5,macskuzon,14:
"September 28, 2014",Guantanamera  Puritos,  Little more what you can expect for cheap and small cigar.,3.0,kikkeliki,13:
"December 9, 2011",Guantanamera  Puritos,"A cheap , friendly cigar. Nothing in the first 1/3 , ok in the middle , interesting to finish. But the general flavour and the odour in the room are that from a cigar.",2.5,sergiu-marcel,12:
"May 6, 2011",Guantanamera  Puritos,Wife took kids to Cuba and brought me back some nice box of Partagas Astorias and a box of these. I am saving Partagas but lit up couple of these and was surprised. I think because of there small size they burn evenly and definitely give Cuban tobacco flavours.,3.0,backwards,11:
"March 9, 2011",Guantanamera  Puritos,"The first impression is the smell of it when you take it out of the nylon. It smells like honey, you are not sure if you want to eat it of smoke it. For the cheap prize is a nice cigarillo that you can choose for your coffee break",2.5,moufas,10:
"October 6, 2016",Guantanamera  Compay,"Bought them at the airport. Taste is not terrible, but every time i try to smoke one, i end up with a headache. I think i have to throw the box away.",0.5,intomy,26:
"January 27, 2015",Guantanamera  Compay,"This is a review for the 3 minutos petit corona as well. These cigars are very easy accessable, as in 'mild', with some welcoming development in taste halfway through smoking. 'Decent' is the word that springs to mind and very good value for money.",1.5,catrien,25:
"December 10, 2011",Guantanamera  Compay,"good , cheap , for everyone who is not aficionado",3.5,sergiu-marcel,24:
"July 9, 2010",Guantanamera  Compay,"  From a just-opened ten-pack, put away aroundsix or seven years ago. Pobably from the original release, or just after. 
As we say in Quebec, un gros zero. 
Cigarette tobacco rolled into a cigar shape. What little taste it had was rather offensive. I managed to get through about one centimetre. 
One lesson learned - aging will not improve that which is already dead. 
I will smoke a local market ""peso cigar"" with pleasure, but let's face it, HSA, Guantanamera has proved to be a total failure.",0.0,montrealron,22:
"March 17, 2016",Hoyo de Monterrey  Churchills,"  This will likely be the last box of HdM Churchills that I'll ever get unless I get very lucky.I just about agree with everything that mk05 said in review #39 and can add little or nothing to it.Sweet vanilla cream on top of a subtle cedar base,wonderful smoke.So far I'm finding that these examples are benefiting from a couple of days in the dry box from 65-67% RH in the humidor.",4.0,vortigan,40:
"December 22, 2014",Hoyo de Monterrey  Churchills,"  EL OLSC - MRN must not have this cigar, because this Hoyo is simply on steroids. Forgotten large format Hoyo flavors of cocoa, cedar, marshmellow, and cream - call it cappuchino - are intensified as nothing was held back in this rendition of an FR classic from El Laguito. The finish reveals a hint of El Laguito, sweet cream and waxy vanilla, and it is unrelenting. Waves upon waves of large format Hoyo's enormous profile delight the smoker, and the finish simply lasts for hours.

It is as if Habanos sat down in 1998 and said, ""you know, Cohiba should taste like this going into 2002,"" and turned this into the Esplendido.",5.0,mk05,39:
"December 20, 2012",Hoyo de Monterrey  Churchills," The last good ones HSA produced were in 2010, all an excuse (basura) was discontinued, 1997-98s were something to write home about - all long gone classics",0.0,bonvivant,38:
"September 9, 2011",Hoyo de Monterrey  Churchills,"This one is great. Found it very subtle and smooth. The burn was exceptional and most even.
I was expecting huge volumes of nicotine laden smoke but was surprised by the slow easy draw giving a mild tone.",4.0,backwards,37:
"July 13, 2011",Hoyo de Monterrey  Churchills,"  Excellent cigar.  Stronger flavors than double corona. Not as smooth or creamy. More woody, leathery, with spicy, salty  aftertaste.. Like DC better, but still one of favorite Churchills.",4.0,binky,36:
"September 7, 2016",Guantanamera  Cristales,"Mom brought me back a box of these from her trip to Cuba this past spring. Absolutely loved it. I've only had the privilage of smoking a couple of them and friends have smoked the rest but overall much better then the Cohiba I had (which may have had too much moisture from my humidor). The 41 ring size is just perfect for me as well, not too small and not too big. Friends also love this cigar as well. Looking forward to my next one.",4.5,coltino99,130:
"October 12, 2015",Guantanamera  Cristales," in my recent trip to cuba,the cigarettes were awful,so we smoked these instead of cigs,and after a few days we all loved them.you get the taste and buzz of the Cuban leaf.when you first light it up,its nothing special,but get half inch into the body and its not half bad,very cheap and a good cigar to smoke in between cigars.id smoke these all the time if I could get hold of them,i enjoyed all the guantanameros,but these were the best.nice to smoke on the beach,has a burn time of aprox an hour,great cheapo cigar,not unpleasant at all,in fact enjoyable.",0.0,pesquero,127:
"July 5, 2015",Guantanamera  Cristales,"  Sometimes I want to smoke a cigars not expensive (when I need to write a new screenplay for example). This one is not complicated cigars, easy to smoke. For nothing bitter with taste of flowers...very light. I like it!",3.5,rec-stop,126:
"April 11, 2013",H. Upmann  Upmann No. 1,I picked up the last 8 of these remaining in a box at the Hotel Sevilla two years ago. The first one was good but it was very tightly rolled and as a result it was difficult to get lots of smoke.  Over a year later I grabbed another one and it was perfect.  Impeccable draw. Great draw. And all those great H.Upmann flavours you want.  What a fantastic cigar if you get a good one. Unfortunately these seem to have gone the way of the dodo bird.,4.0,cookj1,4:
"March 8, 2009",H. Upmann  Upmann No. 1,"I recently found this cigar available in Havana, only by the single cigar unfortunately.  It had a lovely cedary, fruity taste reminiscent of the Upmann No. 2 but also the Robustos from the travel humidor.  Ideal draw throughout, with a flawless burn.  If ONLY I could have found a box...",5.0,agraupe,3:
"July 19, 2008",H. Upmann  Upmann No. 1,"  Just shy of being plugged, what smoke there was really wasn't anything special. This was a single I recently recieved and the first H. Upmann I've tried.",2.0,randallp,2:
"February 3, 2011",H. Upmann  Upmann No 4,"  The best cuban marevas.
Very strong taste and aroma
Great great cigars",4.5,piramide69,5:
"October 28, 2007",H. Upmann  Upmann No 4,"These are no longer made, but I am working thru a box from 1998.  Very balanced, prominent flavors of wood and a stronger finish then I am used to on Upmanns.  A good smoke that I enjoy on occassion.",4.0,fabio,4:
"May 7, 2006",H. Upmann  Upmann No 4,"Is there such a thing as a bad Upmann? Of course not and the #4 is no exception. Plenty of hardy smoke for the money. Solid, well made and flavorful. It's agreat choice for a small cigar.",4.5,jlcccm,3:
"July 23, 2005",H. Upmann  Upmann No 4,Mild/Sweet and pleasant. A very nice PC if you want something light and sweet. Had one early afternoon with a cup on coffee and the pleasant flavor lingers within my mouth for the rest of the day.,4.0,w724y,2:
"November 30, 2014",H. Upmann  Robustos,"If there could be a classic robusto, this would be in the running. Medium strength, tasty, perfect construction and not boring. Did not lose it at the end at all. Lotta smoke with the perfect draw. The one I smoked was relatively young, yet it tasted really good from start to finish.",4.5,the-boxcar,2:
"May 30, 2008",H. Upmann  Super Coronas," Another discontinued cigar, and again a pity. Smoked the last few '02s, which were medium strength and had a very tasty molasses sweetness and aroma to it.
Rather creamy without being bold, well balanced wood an tobacco tastes.",0.0,hercule-poirot,8:
"March 4, 2008",H. Upmann  Super Coronas,"just about the best upmann has to offer...02's are smoking nice...i would suggest using this cigar to define the term ""complex"".",5.0,dvickery,7:
"December 6, 2007",H. Upmann  Super Coronas,"Smoked one today from a few remaining from '01 production.  As mentioned above, the occcasional draw issue is this cigar's nemesis; other than that--it's an intriguing and satisfying smoke.  Today, I definitely got both SALT and ""honey"" flavors--which is pretty neat.  Too bad they're gone now. Maybe it will be re-introduced in a few years.  Stranger things have happened!!",4.0,shooter,6:
"October 28, 2007",H. Upmann  Super Coronas,"Too bad this smoke is no longer made, it is one of my favorites.  An amazing mix of wood/nut/honey flavors and a great finish of spiciness that lingers.  Thick rich smoke of medium strength.  Reviewer #2 is exactly right in that there is a musky flavor to it.  Only thing that prevents it from a perfect score is occassional construction issues.  Find and stock up on boxes while you can.",4.5,fabio,5:
"June 23, 2007",H. Upmann  Super Coronas,"I have enjoyed a few Super Coronas. They were very nice corona gordas and not too bad price wise. About $22 dollars each, good for celebrating with close friends. Sadly the store I used to get them from no longer carries them. Does anyone know if this cigar is still made? I heard they were being discontinued in favour of the magnum 46.",4.0,jdelrizzo,4:
"July 2, 2005",H. Upmann  Royal Coronas,"My first Upmann, I bought this loose along with a Monarcas about 2 months ago from Alexander\'s in Melbourne. Pulled it from the \'dor last night for an end of FY party as I needed a gar that would last a good hour or so. On first impression the wrapper felt very toothy and had some large veins (warning sign). Unlit I smelt lots of fresh cut herbs and some wood. She lit easily and the first draw was cool and very easy, reminiscent of the larger R&amp;J vitolas. A little bland at first, she began to open up after about 15mins with some nice white pepper and leathery tones and a half hour in she really warmed up as well. Comments from colleagues on the smoke\'s aroma were positive. After 45 mins I finally understood what a lot of reviewers have said about construction flaws with Upmanns as I hit a plug, lost draw and had to relight. This happened consistently in the last half/third of the stick (4 relights all told) and whilst tolerable in a cheaper smoke, I don\'t expect it in \""better\"" Cubans. Overcame the plugs finally to suck her down to the nub while nursing some Turkey &amp; water. Can\'t really judge on the basis of one experience but I am having reservations about the Monarcas now and will carry a back-up when I do pull it. Apart from the sub-par (at this price range) wrapper and construction issues, this mild smoke suited the cocktail party well - would be a bit light for an after dinner toke though in my opinion.
",3.5,uncle,4:
"November 20, 2004",H. Upmann  Royal Coronas,"Submitted by Erick Cormier  on November 20, 2004",4.0,erick-cormier,3:
"May 22, 2004",H. Upmann  Royal Coronas,tried one today. i didn't like at all flavor and sternght weren't matching with my test. not strong as i thought. won't try it again.,3.0,fidel,2:
"August 17, 2015",H. Upmann  Sir Winston,"  From a cabinet delivered by CT. A truly outstanding cigar, head and shoulders above almost everything else coming our of Cuba currently. Although immature these sticks are smoking like three year olds. Be interesting to see how they mature over the next few years. Problem is that its difficult to stay hands off with such toothsome flavour readily available.",4.5,timrosen,81:
"March 27, 2015",H. Upmann  Sir Winston,"  OME MAY 14
Ever since smoking my first Sir Winston I've had a love affair with this cigar. A classic among classics. I prefer this Julieta No 2 over all others. The look and smell alone let's you know you are in for a treat before lighting. A colorado wrapper, smooth, with an oily sheen. Upon clipping the cap a craftsmans dimple is present, letting you know a professional roller spent time rolling this quality cigar. The cigar is firm with just the right amount of give present when tenderly squeezing between the thumb and index. A perfect draw lends me to believe this will be an exquisite hour and a half. Immediately I'm greater with strong toasted tobacco, light leather, bread, and roasted almonds. The cigar progresses smoothly, leaving a silky and creamy finish. Many others trip over themselves tracking down Edplendidos but I prefer the Sir Winston. Although they can be hard to find throughout the year, I stock up when I can. A true gem in the portfolio.",5.0,davess08,80:
"December 9, 2014",H. Upmann  Sir Winston,"  ECA02 - survived in varnish. Classic Sir Winston rich tobacco flavors, and a clean woody sweetness at the finish. A beautiful Julieta #2, never to be seen again after 2003. It is sorely missed.",5.0,mk05,79:
"September 20, 2014",H. Upmann  Sir Winston,"Some sticks satisfy, others still the mind, still others stupefy... and this one is a case in point: I could die with that kind of smoke saturating my mind. Better than hot sex: I can get bored with pussy, but this cigar is beyond any passing fancy.",5.0,misterblu,78:
"July 29, 2014",H. Upmann  Sir Winston,"  Sir Winston, no doubt, is in a class all by itself. From the presentation of the box and the silky smooth wrapper used. One can tell this was meant to be enjoy on a very special occasion. Very clean tobacco taste and the draw is just right. Not too loose, not too tight. A stronger profile than standard H.Upmann line. Buy it when you see it and age it. You will not regret it.",5.0,x-man,77:
"January 12, 2008",H. Upmann  Petit Palatinos,"A small cigar with a tremendous amount of flavor. Very nice, rich smoke. Wonderful tobacco flavors, exotic wood, earthy with a hint of herbs. The aroma is subtle but rich. Not harsh on the mouth, no after taste and the draw is heavenly. My only disappointment was it was over too soon but look forward to the next one.",4.0,cupshaw,2:
"April 7, 2016",H. Upmann  Royal Robustos,"Probably one of the best value for price cigars that Habanos has released over the years.  The cigar us exceptional and although my last visit of these cigars showed that they are a bit sick, I am not worried in the least.  Freshly smoked, they are excellent, with typical H Upmann flavours growing from medium to medium-full by the end.  Definitely a cigar to hold and age.",4.5,cookj1,20:
"February 10, 2016",H. Upmann  Royal Robustos,  Very good cigar now. Benn holding them for three years and they are coming into their own. Straight forward tobacco with and plenty of creamy smoke. Better than the Conni A I have but those are still very fresh.,4.5,joeypots,19:
"November 6, 2015",H. Upmann  Royal Robustos,"  Could not resist going back to this cigar. Although still tasted young, there were hints of cinnamon and licorice during the first and second third. Maybe it's because of the green tea I was pairing it with. The pure tobacco flavor comes on strong in the last third. The construction is excellent, as the draw was effortless. This is a 9.2 for now, but it will definitely improve with age.",4.5,x-man,18:
"July 5, 2015",H. Upmann  Royal Robustos,  UPE Nov 12. Fantastic stick. LCDH releases have been spot on. These are Great rott surprisingly and will yield even better results down the line. Got 3 boxes and sampled 1 out of each and all are terrific. They just released another 5000 boxes.,5.0,phil-mckrackin,17:
"April 8, 2015",H. Upmann  Royal Robustos,"Smoked immediately from the store's humidor. Puffed well for approximately 20 minutes with a large Alt (Dusseldorf) beer. Any initial issues with burn probably due to my faulty lighting, but evened out pretty quickly. Agree with previous cedar assessments, but didn't catch the creaminess. Enjoyed second half more than the first. By my limited experience, this was a strong, woody cigar. Not used to a tobacco buzz, this baby gave me a good one that kept me dizzy a minute. With very similar pricing throughout W. Europe (except hotels), and at 11.00e a stick, these are the best bargain I've found.",4.0,stogiemeister,16:
"November 2, 2007",H. Upmann  Preciosas,"I was given five of these (also from 1992). Some cigars grow in strength with age, with 15 years on them, these demi-tasse have some power without the harshness of young tobacco - the leathery, earthy, slightly bitter flavours of Upmann will hit you hard. If you like a very full-bodied Upmann then these are for you - be warned though, even such a small vitola will need to be washed down with a strong drink. As I prefer cigars with some subtlety and sweetness, and can now say with some certainty that I am no fan of the Upmann brand flavour profile, I will avoid them in the future.",3.0,frenchkiwi,3:
"April 12, 2007",H. Upmann  Preciosas,"I was gifted one of these from 1992.  What an amazing little smoke.  25 minutes of pure tobacco goodness.  Excellent construction and great draw.  Some ever so slight earthy, herbal tones throughout.  Definitely worth seeking these out.",4.5,legendsoftheplayground,2:
"November 5, 2007",H. Upmann  Naturales,"An exceptional cigar!  So sad these were discontinued as their flavors gain an exquisite depth with proper age and storage.  So happy I have a box of these left.  If you can find any, buy them immediately.",4.5,xxx,2:
